PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Deck,FamilySize,IsAlone,Title,TitleGroup,TicketPrefix,FarePerPerson,TicketCount,AgeBand,FareBand,FamilySizeBand,Age_Pclass,FPP_Pclass,Sex_Pclass,IsAlone_Sex,log_Fare,log_FarePerPerson,SexBin,Age_Sex,AgeBand_Sex,Deck_Pclass,Age_sq,SurnameCount
651,0,3,"Mitkoff, Mr. Mito",male,25.0,0,0,349221,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,75.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,625.0,1
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,S,U,2,0,Miss,Common,NONE,11.5,2,1,1,1,36.0,23.0,2,0,3.1780538303479458,2.5257286443082556,1,18.0,1_female,U_2,324.0,2
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,S,U,1,1,Mr,Common,NONE,8.4333,1,2,0,0,63.0,25.299899999999997,0,0,2.2442459824059346,2.2442459824059346,0,0.0,2_male,U_3,441.0,1
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,21.5,0,0,330919,7.8292,Q,U,1,1,Miss,Common,NONE,7.8292,1,2,0,0,64.5,23.4876,3,1,2.17806441028492,2.17806441028492,1,21.5,2_female,U_3,462.25,1
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,Q,U,1,1,Miss,Common,NONE,6.75,1,1,0,0,54.0,20.25,3,1,2.0476928433652555,2.0476928433652555,1,18.0,1_female,U_3,324.0,1
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,S,U,3,0,Mr,Common,S.O.C.,24.5,5,2,2,1,48.0,49.0,0,0,4.310799125385514,3.2386784521643803,0,0.0,2_male,U_2,576.0,3
657,0,3,"Radeff, Mr. Alexander",male,25.0,0,0,349223,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,75.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,625.0,1
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,Q,U,3,0,Mrs,Common,NONE,5.166666666666667,2,2,1,1,96.0,15.5,3,0,2.803360380906535,1.8191584434161694,1,32.0,2_female,U_3,1024.0,3
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,46.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,529.0,1
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,C,D,3,0,Mr,Common,NONE,37.75833333333333,3,3,3,1,58.0,37.75833333333333,0,0,4.738607824217808,3.657345786442051,0,0.0,3_male,D_1,3364.0,3
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,S,U,3,0,Officer,Officer,PC,44.55,2,3,3,1,50.0,44.55,0,0,4.902678819257608,3.8188106237059674,0,0.0,3_male,U_1,2500.0,2
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,C,U,1,1,Mr,Common,NONE,7.225,1,3,0,0,120.0,21.674999999999997,0,0,2.1071782966514356,2.1071782966514356,0,0.0,3_male,U_3,1600.0,1
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,S,E,1,1,Mr,Common,NONE,25.5875,1,3,1,0,47.0,25.5875,0,0,3.2804411805263554,3.2804411805263554,0,0.0,3_male,E_1,2209.0,1
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,S,U,1,1,Mr,Common,NONE,7.4958,1,3,0,0,108.0,22.4874,0,0,2.139571923732859,2.139571923732859,0,0.0,3_male,U_3,1296.0,2
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,S,U,2,0,Mr,Common,STON/O,3.9625,1,2,0,1,60.0,11.8875,0,0,2.188856327665703,1.6019096460133089,0,0.0,2_male,U_3,400.0,1
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,S,U,3,0,Mr,Common,S.O.C.,24.5,5,2,2,1,64.0,49.0,0,0,4.310799125385514,3.2386784521643803,0,0.0,2_male,U_2,1024.0,3
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,50.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,625.0,1
668,0,3,"Rommetvedt, Mr. Knud Paust",male,25.0,0,0,312993,7.775,S,U,1,1,Mr,Common,NONE,7.775,1,2,0,0,75.0,23.325000000000003,0,0,2.1719067693519296,2.1719067693519296,0,0.0,2_male,U_3,625.0,1
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,S,U,1,1,Mr,Common,A/,8.05,1,3,0,0,129.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,3_male,U_3,1849.0,1
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,35.0,1,0,19996,52.0,S,C,2,0,Mrs,Common,NONE,26.0,2,2,2,1,35.0,26.0,1,0,3.970291913552122,3.295836866004329,1,35.0,2_female,C_1,1225.0,2
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,S,U,3,0,Mrs,Common,NONE,13.0,2,3,2,1,80.0,26.0,2,0,3.6888794541139363,2.6390573296152584,1,40.0,3_female,U_2,1600.0,4
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,S,B,2,0,Mr,Common,F.C.,26.0,1,2,2,1,31.0,26.0,0,0,3.970291913552122,3.295836866004329,0,0.0,2_male,B_1,961.0,1
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,S,U,1,1,Mr,Common,C.A.,10.5,1,4,1,0,140.0,21.0,0,0,2.4423470353692043,2.4423470353692043,0,0.0,4_male,U_2,4900.0,1
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,62.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,961.0,1
675,0,2,"Watson, Mr. Ennis Hastings",male,30.0,0,0,239856,0.0,S,U,1,1,Mr,Common,NONE,0.0,1,2,0,0,60.0,0.0,0,0,0.0,0.0,0,0.0,2_male,U_2,900.0,1
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,S,U,1,1,Mr,Common,NONE,7.775,1,1,0,0,54.0,23.325000000000003,0,0,2.1719067693519296,2.1719067693519296,0,0.0,1_male,U_3,324.0,1
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,2,0,0,73.5,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,600.25,1
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,S,U,1,1,Miss,Common,NONE,9.8417,1,1,0,0,54.0,29.5251,3,1,2.3833998102837652,2.3833998102837652,1,18.0,1_female,U_3,324.0,1
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,S,U,8,0,Mrs,Common,CA,5.8625,6,3,2,3,129.0,17.5875,3,0,3.8691155044168695,1.926071806835649,1,43.0,3_female,U_3,1849.0,6
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,C,B,2,0,Mr,Common,PC,256.1646,3,3,4,1,36.0,256.1646,0,0,6.240917354759096,5.549716346809879,0,0.0,3_male,B_1,1296.0,1
681,0,3,"Peters, Miss. Katie",female,21.5,0,0,330935,8.1375,Q,U,1,1,Miss,Common,NONE,8.1375,1,2,0,0,64.5,24.412499999999998,3,1,2.212386825075897,2.212386825075897,1,21.5,2_female,U_3,462.25,1
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,C,D,1,1,Mr,Common,PC,76.7292,3,2,2,0,27.0,76.7292,0,0,4.353230991152628,4.353230991152628,0,0.0,2_male,D_1,729.0,1
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,S,U,1,1,Mr,Common,NONE,9.225,1,2,0,0,60.0,27.674999999999997,0,0,2.3248357019288655,2.3248357019288655,0,0.0,2_male,U_3,400.0,1
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,S,U,8,0,Mr,Common,CA,5.8625,6,1,2,3,42.0,17.5875,0,0,3.8691155044168695,1.926071806835649,0,0.0,1_male,U_3,196.0,6
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,S,U,3,0,Mr,Common,NONE,13.0,2,3,2,1,120.0,26.0,0,0,3.6888794541139363,2.6390573296152584,0,0.0,3_male,U_2,3600.0,4
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,C,U,4,0,Mr,Common,SC/Paris,10.3948,3,2,2,2,50.0,20.7896,0,0,3.7513658711253766,2.4331571109859165,0,0.0,2_male,U_2,625.0,3
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,S,U,6,0,Mr,Common,NONE,6.614583333333333,6,1,2,3,42.0,19.84375,0,0,3.705920919968788,2.0300652682819424,0,0.0,1_male,U_3,196.0,6
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,S,U,1,1,Mr,Common,NONE,10.1708,1,1,1,0,57.0,30.5124,0,0,2.4133032309283076,2.4133032309283076,0,0.0,1_male,U_3,361.0,1
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,S,U,1,1,Mr,Common,NONE,7.7958,1,1,0,0,54.0,23.3874,0,0,2.174274334826008,2.174274334826008,0,0.0,1_male,U_3,324.0,1
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,S,B,2,0,Miss,Common,NONE,105.66875,3,1,3,1,15.0,105.66875,1,0,5.35817698994543,4.6697282381849305,1,15.0,1_female,B_1,225.0,1
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,S,B,2,0,Mr,Common,NONE,28.5,2,2,2,1,31.0,28.5,0,0,4.060443010546419,3.3843902633457743,0,0.0,2_male,B_1,961.0,2
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,C,U,2,0,Miss,Common,NONE,6.70835,1,0,1,1,12.0,20.12505,3,0,2.668387256845834,2.042304156890204,1,4.0,0_female,U_3,16.0,1
693,1,3,"Lam, Mr. Ali",male,25.0,0,0,1601,56.4958,S,U,1,1,Mr,Common,NONE,56.4958,7,2,2,0,75.0,169.4874,0,0,4.05171190165724,4.05171190165724,0,0.0,2_male,U_3,625.0,2
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,C,U,1,1,Mr,Common,NONE,7.225,1,2,0,0,75.0,21.674999999999997,0,0,2.1071782966514356,2.1071782966514356,0,0.0,2_male,U_3,625.0,2
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,S,U,1,1,Officer,Officer,NONE,26.55,1,3,1,0,60.0,26.55,0,0,3.3160025355989236,3.3160025355989236,0,0.0,3_male,U_1,3600.0,1
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,S,U,1,1,Mr,Common,NONE,13.5,1,3,1,0,104.0,27.0,0,0,2.6741486494265287,2.6741486494265287,0,0.0,3_male,U_2,2704.0,2
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,3,0,0,132.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,3_male,U_3,1936.0,4
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,21.5,0,0,35852,7.7333,Q,U,1,1,Miss,Common,NONE,7.7333,1,2,0,0,64.5,23.1999,3,1,2.167143305297764,2.167143305297764,1,21.5,2_female,U_3,462.25,1
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C,C,3,0,Mr,Common,NONE,36.9611,4,3,3,1,49.0,36.9611,0,0,4.717456363787216,3.6365619511933205,0,0.0,3_male,C_1,2401.0,3
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,S,F,1,1,Mr,Common,NONE,7.65,1,3,0,0,126.0,22.950000000000003,0,0,2.157559320943788,2.157559320943788,0,0.0,3_male,F_3,1764.0,1
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C,C,2,0,Mrs,Common,PC,113.7625,4,1,3,1,18.0,113.7625,1,0,5.4316456135398825,4.742864775469818,1,18.0,1_female,C_1,324.0,1
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,S,E,1,1,Mr,Common,PC,26.2875,1,2,1,0,35.0,26.2875,0,0,3.3064287218760624,3.3064287218760624,0,0.0,2_male,E_1,1225.0,1
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,C,U,2,0,Miss,Common,NONE,7.2271,2,1,1,1,54.0,21.6813,3,0,2.737880811060884,2.107433583211985,1,18.0,1_female,U_3,324.0,2
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,Q,U,1,1,Mr,Common,NONE,7.7417,1,2,0,0,75.0,23.225099999999998,0,0,2.1681046787623672,2.1681046787623672,0,0.0,2_male,U_3,625.0,1
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,S,U,2,0,Mr,Common,NONE,3.9271,1,2,0,1,78.0,11.7813,0,0,2.180891922715322,1.5947505796822232,0,0.0,2_male,U_3,676.0,3
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,S,U,1,1,Mr,Common,NONE,26.0,2,3,1,0,78.0,52.0,0,0,3.295836866004329,3.295836866004329,0,0.0,3_male,U_2,1521.0,2
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,S,U,1,1,Mrs,Common,NONE,13.5,1,3,1,0,90.0,27.0,2,1,2.6741486494265287,2.6741486494265287,1,45.0,3_female,U_2,2025.0,4
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,S,E,1,1,Mr,Common,PC,26.2875,1,3,1,0,42.0,26.2875,0,0,3.3064287218760624,3.3064287218760624,0,0.0,3_male,E_1,1764.0,1
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,S,U,1,1,Miss,Common,NONE,151.55,4,2,3,0,22.0,151.55,1,1,5.027492411162679,5.027492411162679,1,22.0,2_female,U_1,484.0,1
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,25.0,1,1,2661,15.2458,C,U,3,0,Master,Common,NONE,5.081933333333333,2,2,1,1,75.0,15.2458,0,0,2.7878344138303452,1.8053226278885095,0,0.0,2_male,U_3,625.0,2
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C,C,1,1,Miss,Common,PC,49.5042,1,2,2,0,24.0,49.5042,1,1,3.922056501139853,3.922056501139853,1,24.0,2_female,C_1,576.0,1
712,0,1,"Klaber, Mr. Herman",male,40.0,0,0,113028,26.55,S,C,1,1,Mr,Common,NONE,26.55,1,3,1,0,40.0,26.55,0,0,3.3160025355989236,3.3160025355989236,0,0.0,3_male,C_1,1600.0,1
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,S,C,2,0,Mr,Common,NONE,26.0,2,3,2,1,48.0,26.0,0,0,3.970291913552122,3.295836866004329,0,0.0,3_male,C_1,2304.0,2
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,S,U,1,1,Mr,Common,NONE,9.4833,1,2,0,0,87.0,28.4499,0,0,2.3497835148230464,2.3497835148230464,0,0.0,2_male,U_3,841.0,2
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,S,U,1,1,Mr,Common,NONE,13.0,2,3,1,0,104.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,3_male,U_2,2704.0,1
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,S,F,1,1,Mr,Common,NONE,7.65,1,1,0,0,57.0,22.950000000000003,0,0,2.157559320943788,2.157559320943788,0,0.0,1_male,F_3,361.0,1
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C,C,1,1,Miss,Common,PC,227.525,4,3,3,0,38.0,227.525,1,1,5.4316456135398825,5.4316456135398825,1,38.0,3_female,C_1,1444.0,1
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,S,E,1,1,Miss,Common,NONE,10.5,1,2,1,0,54.0,21.0,2,1,2.4423470353692043,2.4423470353692043,1,27.0,2_female,E_2,729.0,1
719,0,3,"McEvoy, Mr. Michael",male,25.0,0,0,36568,15.5,Q,U,1,1,Mr,Common,NONE,15.5,1,2,1,0,75.0,46.5,0,0,2.803360380906535,2.803360380906535,0,0.0,2_male,U_3,625.0,1
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,S,U,1,1,Mr,Common,NONE,7.775,1,2,0,0,99.0,23.325000000000003,0,0,2.1719067693519296,2.1719067693519296,0,0.0,2_male,U_3,1089.0,6
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,S,U,2,0,Miss,Common,NONE,16.5,3,0,2,1,12.0,33.0,2,0,3.5263605246161616,2.8622008809294686,1,6.0,0_female,U_2,36.0,4
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,S,U,2,0,Mr,Common,NONE,3.5271,1,1,0,1,51.0,10.581299999999999,0,0,2.086193694502369,1.5100815578939655,0,0.0,1_male,U_3,289.0,3
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,68.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,1156.0,1
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,3,1,0,100.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,3_male,U_2,2500.0,1
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,S,E,2,0,Mr,Common,NONE,26.55,2,2,2,1,27.0,26.55,0,0,3.9908341858524357,3.3160025355989236,0,0.0,2_male,E_1,729.0,2
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,S,U,1,1,Mr,Common,NONE,8.6625,1,2,0,0,60.0,25.987499999999997,0,0,2.2682524139135403,2.2682524139135403,0,0.0,2_male,U_3,400.0,2
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,S,U,4,0,Mrs,Common,NONE,5.25,2,2,1,2,60.0,10.5,2,0,3.091042453358316,1.8325814637483102,1,30.0,2_female,U_2,900.0,2
728,1,3,"Mannion, Miss. Margareth",female,21.5,0,0,36866,7.7375,Q,U,1,1,Miss,Common,NONE,7.7375,1,2,0,0,64.5,23.2125,3,1,2.1676241075599285,2.1676241075599285,1,21.5,2_female,U_3,462.25,1
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,S,U,2,0,Mr,Common,NONE,13.0,1,2,1,1,50.0,26.0,0,0,3.295836866004329,2.6390573296152584,0,0.0,2_male,U_2,625.0,1
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,S,U,2,0,Miss,Common,STON/O,3.9625,1,2,0,1,75.0,11.8875,3,0,2.188856327665703,1.6019096460133089,1,25.0,2_female,U_3,625.0,1
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,S,B,1,1,Miss,Common,NONE,211.3375,3,2,3,0,29.0,211.3375,1,1,5.35817698994543,5.35817698994543,1,29.0,2_female,B_1,841.0,2
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,C,U,1,1,Mr,Common,NONE,18.7875,2,0,1,0,33.0,56.362500000000004,0,0,2.9850504252071306,2.9850504252071306,0,0.0,0_male,U_3,121.0,1
733,0,2,"Knight, Mr. Robert J",male,30.0,0,0,239855,0.0,S,U,1,1,Mr,Common,NONE,0.0,1,2,0,0,60.0,0.0,0,0,0.0,0.0,0,0.0,2_male,U_2,900.0,1
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,46.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,529.0,1
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,46.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,529.0,1
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,S,U,1,1,Mr,Common,NONE,16.1,2,2,1,0,85.5,48.300000000000004,0,0,2.8390784635086144,2.8390784635086144,0,0.0,2_male,U_3,812.25,4
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,S,U,5,0,Mrs,Common,W./C.,6.875,4,3,2,2,144.0,20.625,3,0,3.5660053559634015,2.063693184711697,1,48.0,3_female,U_3,2304.0,4
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,C,B,1,1,Mr,Common,PC,512.3292,3,2,4,0,35.0,512.3292,0,0,6.240917354759096,6.240917354759096,0,0.0,2_male,B_1,1225.0,1
739,0,3,"Ivanoff, Mr. Kanio",male,25.0,0,0,349201,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,75.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,625.0,1
740,0,3,"Nankoff, Mr. Minko",male,25.0,0,0,349218,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,75.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,625.0,1
741,1,1,"Hawksford, Mr. Walter James",male,40.0,0,0,16988,30.0,S,D,1,1,Mr,Common,NONE,30.0,1,3,1,0,40.0,30.0,0,0,3.4339872044851463,3.4339872044851463,0,0.0,3_male,D_1,1600.0,1
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,S,C,2,0,Mr,Common,NONE,39.425,2,3,2,1,36.0,39.425,0,0,4.380149874661021,3.6994484054631704,0,0.0,3_male,C_1,1296.0,1
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,C,B,5,0,Miss,Common,PC,52.475,2,2,4,2,21.0,52.475,1,0,5.5735788721243535,3.9792142549684693,1,21.0,2_female,B_1,441.0,2
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,S,U,2,0,Mr,Common,NONE,8.05,1,2,1,1,72.0,24.150000000000002,0,0,2.8390784635086144,2.2027647577118348,0,0.0,2_male,U_3,576.0,1
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,S,U,1,1,Mr,Common,STON/O,7.925,1,2,0,0,93.0,23.775,0,0,2.188856327665703,2.188856327665703,0,0.0,2_male,U_3,961.0,1
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,S,B,3,0,Officer,Officer,WE/P,23.666666666666668,2,4,2,1,70.0,23.666666666666668,0,0,4.276666119016055,3.20545280453606,0,0.0,4_male,B_1,4900.0,2
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,S,U,3,0,Mr,Common,C.A.,6.75,2,1,1,1,48.0,20.25,0,0,3.056356895370426,2.0476928433652555,0,0.0,1_male,U_3,256.0,2
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,S,U,1,1,Miss,Common,NONE,13.0,1,2,1,0,60.0,26.0,2,1,2.6390573296152584,2.6390573296152584,1,30.0,2_female,U_2,900.0,1
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,S,D,2,0,Mr,Common,NONE,26.55,1,1,2,1,19.0,26.55,0,0,3.9908341858524357,3.3160025355989236,0,0.0,1_male,D_1,361.0,1
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,Q,U,1,1,Mr,Common,NONE,7.75,1,2,0,0,93.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,2_male,U_3,961.0,1
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,S,U,3,0,Miss,Common,NONE,7.666666666666667,1,0,1,1,8.0,15.333333333333334,2,0,3.1780538303479458,2.1594842493533726,1,4.0,0_female,U_2,16.0,1
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,S,E,2,0,Master,Common,NONE,6.2375,2,0,1,1,18.0,18.7125,0,0,2.600836116795061,1.9792758428991135,0,0.0,0_male,E_3,36.0,2
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,S,U,1,1,Mr,Common,NONE,9.5,1,2,0,0,99.0,28.5,0,0,2.3513752571634776,2.3513752571634776,0,0.0,2_male,U_3,1089.0,1
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,69.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,529.0,1
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,S,U,4,0,Mrs,Common,NONE,16.25,2,3,2,2,96.0,32.5,2,0,4.189654742026425,2.847812143477369,1,48.0,3_female,U_2,2304.0,2
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,S,U,3,0,Master,Common,NONE,4.833333333333333,2,0,1,1,1.34,9.666666666666666,0,0,2.740840023925201,1.7635885922613586,0,0.0,0_male,U_2,0.4489000000000001,2
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,S,U,1,1,Mr,Common,NONE,7.7958,1,2,0,0,84.0,23.3874,0,0,2.174274334826008,2.174274334826008,0,0.0,2_male,U_3,784.0,2
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,S,U,1,1,Mr,Common,NONE,11.5,1,1,1,0,36.0,23.0,0,0,2.5257286443082556,2.5257286443082556,0,0.0,1_male,U_2,324.0,1
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,2,0,0,102.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,1156.0,1
